LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default,Late_Payments,Utilization,Total_Payment,Total_Bill,Payment_Ratio,Age_Group
60000.0,1,2,2,25,1,2,2,0,0,0,61514.0,61748.0,58583.0,28301.0,29301.0,14400.0,1800.0,0.0,600.0,1000.0,300.0,28154.0,0,3,1.0252333333333334,31854.0,253847.0,0.12548454193060415,20-30
50000.0,1,2,2,30,0,0,0,0,0,0,47110.0,48447.0,48345.0,20079.0,20656.0,19818.0,2401.0,1735.0,700.0,876.0,711.0,701.0,0,0,0.9422,7124.0,204455.0,0.0348436827483664,20-30
200000.0,2,2,2,33,0,0,0,0,0,0,189740.0,194328.0,196018.0,189865.0,193703.0,199154.0,6450.0,6600.0,5350.0,5500.0,7100.0,5500.0,0,0,0.9487,36500.0,1162808.0,0.03138950592917668,30-40
20000.0,1,2,1,53,0,0,2,2,2,2,16039.0,19752.0,19112.0,20223.0,18806.0,20001.0,4000.0,0.0,1382.0,0.0,3000.0,0.0,1,4,0.80195,8382.0,113933.0,0.07356890831534046,50+
200000.0,2,1,1,32,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,0.0,900.0,880.0,0,1,0.0,1780.0,900.0,1.9755826859045504,30-40
350000.0,2,3,1,49,-2,-1,2,-1,-1,-1,10658.0,8598.0,3816.0,4223.0,1414.0,5941.0,9004.0,0.0,4223.0,1414.0,5941.0,2720.0,0,1,0.03045142857142857,23302.0,34650.0,0.6724769847912038,40-50
50000.0,2,3,1,40,0,0,0,0,0,2,20831.0,21592.0,22571.0,23024.0,25567.0,24463.0,1400.0,1360.0,810.0,2900.0,0.0,1100.0,1,1,0.41662,7570.0,138048.0,0.054835601851516494,30-40
120000.0,1,2,1,44,-1,2,-1,0,-1,-1,4936.0,2476.0,5696.0,1762.0,1381.0,1061.0,0.0,5696.0,0.0,1381.0,1061.0,1320.0,1,1,0.041133333333333334,9458.0,17312.0,0.5462946918500549,40-50
150000.0,1,2,1,35,-1,-1,-1,-1,-1,-1,4030.0,592.0,2483.0,4556.0,1606.0,2047.0,593.0,2490.0,4573.0,1610.0,2053.0,4349.0,0,0,0.026866666666666667,15668.0,15314.0,1.023049298073784,30-40
180000.0,2,2,1,48,-1,-1,-1,-1,-1,-1,11054.0,11272.0,26680.0,27988.0,1480.0,22133.0,11272.0,26703.0,27988.0,1480.0,22133.0,0.0,0,0,0.06141111111111111,89576.0,100607.0,0.8903466921119593,40-50
120000.0,2,2,2,27,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,940.0,170.0,0.0,0.0,0.0,940.0,170.0,2018.0,1,1,0.0,3128.0,1110.0,2.8154815481548154,20-30
130000.0,2,1,1,55,0,0,0,0,0,0,126205.0,128064.0,131524.0,46445.0,44973.0,45578.0,4998.0,5946.0,1620.0,1623.0,1659.0,1749.0,0,0,0.9708076923076923,17595.0,522789.0,0.03365596128464584,50+
80000.0,2,2,1,41,-2,-2,-2,-2,-2,-2,7274.0,6280.0,21016.0,14422.0,5157.0,6579.0,6280.0,21115.0,14422.0,5157.0,6579.0,11251.0,0,0,0.090925,64804.0,60728.0,1.0671013848408504,40-50
390000.0,2,2,1,49,0,0,0,0,-1,-1,7383.0,5731.0,3386.0,3134.0,259.0,578.0,1066.0,1000.0,63.0,259.0,578.0,1141.0,0,0,0.01893076923076923,4107.0,20471.0,0.20061547479484174,40-50
50000.0,2,1,2,27,1,2,0,0,2,2,21824.0,21187.0,23815.0,26418.0,25859.0,29745.0,0.0,3000.0,3000.0,0.0,4500.0,0.0,1,4,0.43648,10500.0,148848.0,0.07054128680743572,20-30
50000.0,1,2,2,31,1,2,2,0,0,0,25859.0,26937.0,27687.0,28424.0,29311.0,30169.0,1800.0,1500.0,1500.0,1500.0,1500.0,1500.0,0,3,0.51718,9300.0,168387.0,0.055229588806803336,30-40
320000.0,2,2,1,29,-1,-1,-1,0,0,0,3196.0,7655.0,204787.0,122501.0,63816.0,17257.0,7655.0,205211.0,6100.0,5000.0,2000.0,8000.0,1,0,0.0099875,233966.0,419212.0,0.5581076922709935,20-30
50000.0,2,2,3,48,2,0,0,0,0,0,18460.0,20942.0,18942.0,18811.0,18183.0,18561.0,2813.0,1289.0,658.0,659.0,679.0,654.0,1,1,0.3692,6752.0,113899.0,0.05928007023705004,40-50
200000.0,2,2,1,43,2,2,2,2,2,2,171647.0,167478.0,178983.0,180784.0,184201.0,187467.0,0.0,14500.0,6400.0,7000.0,7000.0,7000.0,0,6,0.858235,41900.0,1070560.0,0.03913835829999412,40-50
30000.0,1,3,2,59,1,2,0,0,0,0,13486.0,12984.0,13991.0,14114.0,14406.0,14692.0,0.0,1528.0,651.0,668.0,674.0,683.0,1,2,0.44953333333333334,4204.0,83673.0,0.05024260821760643,50+
290000.0,2,2,1,36,-2,-2,-2,-2,-2,-2,754.0,-98.0,-309.0,63.0,227.0,946.0,0.0,0.0,500.0,590.0,1045.0,0.0,0,0,0.0026,2135.0,1583.0,1.3478535353535352,30-40
50000.0,2,3,1,57,0,-1,-1,-1,-1,-1,3964.0,1690.0,3780.0,1468.0,1468.0,1644.0,1690.0,3780.0,1468.0,1468.0,1644.0,1363.0,0,0,0.07928,11413.0,14014.0,0.8143417766678559,50+
50000.0,2,2,1,52,-1,-1,-2,-2,-2,-1,600.0,972.0,0.0,0.0,0.0,6500.0,972.0,0.0,0.0,0.0,6500.0,1863.0,0,0,0.012,9335.0,8072.0,1.1563235476278955,50+
140000.0,1,3,1,45,2,2,2,2,2,2,134073.0,130521.0,137328.0,136280.0,136247.0,134089.0,0.0,10707.0,5014.0,5091.0,4608.0,42.0,1,6,0.9576642857142857,25462.0,808538.0,0.031491369000134814,40-50
50000.0,1,2,1,43,0,0,0,0,0,0,15941.0,14154.0,15109.0,14125.0,14034.0,14946.0,1255.0,1210.0,487.0,508.0,1534.0,526.0,1,0,0.31882,5520.0,88309.0,0.06250707734118446,40-50
80000.0,2,2,2,23,0,0,0,0,0,-1,4125.0,10174.0,6160.0,9020.0,4670.0,6124.0,6174.0,3160.0,5020.0,1670.0,6124.0,1600.0,0,0,0.0515625,23748.0,40273.0,0.5896608233599842,20-30
50000.0,2,1,2,31,0,0,0,0,0,0,30291.0,31498.0,32205.0,32846.0,33535.0,34201.0,2000.0,1534.0,1175.0,1218.0,1224.0,1281.0,0,0,0.60582,8432.0,194576.0,0.04333502932001213,30-40
280000.0,2,2,2,28,-2,-2,-2,-2,-2,-2,17795.0,4117.0,1199.0,247.0,0.0,1896.0,4125.0,1201.0,249.0,0.0,1896.0,548.0,0,0,0.06355357142857143,8019.0,25254.0,0.3175212829142744,20-30
80000.0,2,2,1,53,0,0,0,0,0,0,37242.0,37634.0,38281.0,38993.0,39268.0,39620.0,2000.0,2000.0,2000.0,2000.0,1408.0,1300.0,0,0,0.465525,10708.0,231038.0,0.04634715351087912,50+
60000.0,2,2,1,29,0,0,0,0,0,0,62325.0,59359.0,30604.0,22204.0,19895.0,19199.0,2864.0,1300.0,1000.0,803.0,1107.0,1000.0,0,0,1.03875,8074.0,213586.0,0.037801926147190607,20-30
360000.0,2,1,2,26,-1,0,0,-2,-2,-2,1374.0,12920.0,0.0,0.0,0.0,0.0,12534.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0038166666666666666,12534.0,14294.0,0.876810073452256,20-30
520000.0,1,2,2,32,0,0,0,0,0,0,17718.0,12490.0,7894.0,6426.0,4045.0,1806.0,1222.0,1200.0,505.0,502.0,100.0,216338.0,0,0,0.03407307692307692,219867.0,50379.0,4.364172290591505,30-40
210000.0,2,2,1,43,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,40-50
360000.0,1,1,2,26,0,-1,-1,0,-1,-1,11910.0,1356.0,4073.0,17812.0,2981.0,1936.0,1500.0,5000.0,15000.0,3000.0,2000.0,1033.0,0,0,0.03308333333333333,27533.0,40068.0,0.6871396840450223,20-30
100000.0,1,1,2,27,0,0,0,0,0,0,99777.0,99479.0,94028.0,14578.0,33254.0,16723.0,4252.0,2620.0,408.0,26130.0,653.0,35012.0,0,0,0.99777,69075.0,357839.0,0.19303319919517103,20-30
50000.0,2,3,1,45,2,0,0,0,0,0,47639.0,35495.0,16246.0,14987.0,15298.0,15447.0,1271.0,1242.0,683.0,702.0,553.0,723.0,1,1,0.95278,5174.0,145112.0,0.035654972331906856,40-50
280000.0,2,2,1,31,0,0,0,2,2,2,127609.0,76057.0,75377.0,68277.0,72042.0,65921.0,6000.0,6000.0,0.0,4800.0,0.0,2226.0,0,3,0.45574642857142855,19026.0,485283.0,0.03920590829287592,30-40
120000.0,1,1,2,26,0,0,0,0,0,0,19544.0,24230.0,28022.0,29249.0,29926.0,35357.0,5000.0,4200.0,2000.0,1300.0,6000.0,6000.0,0,0,0.16286666666666666,24500.0,166328.0,0.14729842661231654,20-30
50000.0,1,1,2,29,2,2,2,2,0,0,45728.0,48772.0,50614.0,49009.0,45856.0,47891.0,3800.0,3000.0,5.0,1800.0,3600.0,0.0,1,4,0.91456,12205.0,287870.0,0.042397462752413406,20-30
360000.0,2,1,1,48,-2,-2,-2,-2,-1,-1,2119.0,-3.0,-3.0,-3.0,711.0,875.0,3.0,0.0,0.0,714.0,879.0,1519.0,0,0,0.005886111111111111,3115.0,3696.0,0.8425750608601569,40-50
140000.0,2,2,1,35,-1,-1,-1,-1,-1,-1,4694.0,4340.0,4332.0,4058.0,2929.0,4345.0,4340.0,4332.0,4172.0,5544.0,4345.0,2178.0,1,0,0.03352857142857143,24911.0,24698.0,1.0085833434552005,30-40
130000.0,1,1,2,25,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,20-30
240000.0,2,1,1,33,-2,-2,-1,0,-1,-1,9187.0,4740.0,5240.0,7795.0,3771.0,1891.0,5005.0,5240.0,4101.0,3771.0,1891.0,46438.0,0,0,0.03827916666666667,66446.0,32624.0,2.0366590038314176,30-40
70000.0,2,3,2,40,0,0,0,0,0,0,60525.0,60932.0,60190.0,25126.0,24718.0,27726.0,14011.0,14494.0,6019.0,7010.0,8007.0,5008.0,0,0,0.8646428571428572,54549.0,259217.0,0.21043677522394277,30-40
80000.0,1,2,3,45,0,0,0,0,0,0,28219.0,29276.0,30210.0,30505.0,31184.0,28641.0,1816.0,1750.0,1045.0,1123.0,1038.0,2008.0,0,0,0.3527375,8780.0,178035.0,0.049315868700712216,40-50
20000.0,2,5,3,35,0,0,0,0,0,0,17962.0,17858.0,17972.0,16592.0,15369.0,16247.0,1336.0,1211.0,1500.0,1300.0,1500.0,1000.0,0,0,0.8981,7847.0,102000.0,0.0769306183272713,30-40
180000.0,2,2,2,29,0,0,0,2,0,0,172271.0,179760.0,180488.0,142201.0,141826.0,125974.0,11600.0,9635.0,0.0,5245.0,5172.0,3726.0,1,1,0.9570611111111111,35378.0,942520.0,0.03753550318772738,20-30
80000.0,1,2,2,25,0,0,0,0,0,0,63771.0,62642.0,60005.0,53384.0,55060.0,54583.0,2500.0,2500.0,1900.0,2500.0,2500.0,2000.0,0,0,0.7971375,13900.0,349445.0,0.03977724741447892,20-30
300000.0,2,2,2,39,0,0,-2,-2,-2,-2,8386.0,341.0,341.0,341.0,341.0,343.0,341.0,341.0,341.0,341.0,343.0,1977.0,0,0,0.027953333333333334,3684.0,10093.0,0.3649692886863483,30-40
70000.0,1,2,2,31,0,0,-1,-1,-2,-2,62737.0,40745.0,1880.0,0.0,0.0,0.0,4030.0,2500.0,0.0,0.0,0.0,0.0,0,0,0.8962428571428571,6530.0,105362.0,0.061976215559541775,30-40
180000.0,2,1,1,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,20-30
150000.0,1,2,1,33,0,0,2,2,2,2,87721.0,87396.0,79424.0,76350.0,79721.0,77028.0,7200.0,3000.0,0.0,6000.0,0.0,3000.0,0,4,0.5848066666666667,19200.0,487640.0,0.039373227435757045,30-40
30000.0,2,3,2,36,2,2,2,2,2,2,25437.0,26734.0,26011.0,27353.0,26776.0,28620.0,2000.0,0.0,2078.0,0.0,2291.0,0.0,1,6,0.8479,6369.0,160931.0,0.0395757214227127,30-40
180000.0,2,1,2,24,0,0,0,0,0,0,130780.0,121531.0,112378.0,93411.0,95559.0,94356.0,4700.0,4500.0,3300.0,3600.0,3900.0,3500.0,0,0,0.7265555555555555,23500.0,648015.0,0.03626453667810672,20-30
20000.0,1,2,2,31,5,4,3,4,3,2,21763.0,21145.0,20930.0,20182.0,19836.0,11998.0,0.0,549.0,0.0,0.0,0.0,0.0,0,6,1.08815,549.0,115854.0,0.004738681973156101,30-40
30000.0,1,2,2,29,2,2,2,0,0,0,20501.0,25151.0,24453.0,24849.0,25399.0,27020.0,5000.0,0.0,1100.0,1100.0,2200.0,1200.0,0,3,0.6833666666666667,10600.0,147373.0,0.07192584852144883,20-30
500000.0,1,1,2,38,-2,-2,-2,-2,-2,-2,0.0,2326.0,1164.0,0.0,0.0,0.0,2326.0,1164.0,0.0,0.0,0.0,28666.0,1,0,0.0,32156.0,3490.0,9.211114293898596,30-40
290000.0,2,1,2,29,0,0,0,0,0,0,62029.0,46716.0,39340.0,22587.0,24219.0,26647.0,3000.0,2000.0,2000.0,2000.0,3000.0,2000.0,0,0,0.21389310344827586,14000.0,221538.0,0.06319429084720975,20-30
500000.0,2,2,1,47,0,0,0,0,0,0,182516.0,104838.0,112662.0,66679.0,70090.0,73728.0,5000.0,10000.0,5000.0,5000.0,5000.0,5000.0,0,0,0.365032,35000.0,610513.0,0.05732874266601585,40-50
150000.0,1,2,2,37,-1,0,0,0,0,0,69012.0,63265.0,64131.0,64942.0,61803.0,58987.0,2500.0,2500.0,3780.0,2200.0,2000.0,2000.0,0,0,0.46008,14980.0,382140.0,0.03920019050559872,30-40
200000.0,1,1,1,37,-1,2,-1,-1,-1,-1,446.0,123.0,123.0,200.0,123.0,280.0,0.0,123.0,200.0,123.0,280.0,151.0,1,1,0.00223,877.0,1295.0,0.6766975308641975,30-40
50000.0,2,2,2,23,0,0,0,2,0,0,20821.0,11864.0,13094.0,12434.0,12429.0,12505.0,1190.0,2000.0,0.0,600.0,594.0,610.0,0,1,0.41642,4994.0,83147.0,0.06006157694713042,20-30
180000.0,2,1,1,47,1,-2,-1,-1,-2,-2,-12.0,-12.0,3300.0,0.0,0.0,0.0,0.0,3312.0,0.0,0.0,0.0,0.0,1,1,-6.666666666666667e-05,3312.0,3276.0,1.0106805004577357,40-50
150000.0,2,1,1,40,1,-1,-1,0,-1,-1,-15.0,17671.0,14517.0,1870.0,3495.0,0.0,17686.0,14517.0,0.0,3495.0,0.0,21754.0,0,1,-0.0001,57452.0,37538.0,1.5304616532139907,30-40
210000.0,2,2,2,34,1,-1,-1,-1,-1,-2,0.0,1075.0,229.0,799.0,0.0,0.0,1075.0,229.0,799.0,0.0,0.0,2247.0,1,1,0.0,4350.0,2103.0,2.067490494296578,30-40
30000.0,2,5,2,23,2,2,-1,-1,-1,-1,2826.0,2068.0,16952.0,15336.0,24336.0,436.0,0.0,16952.0,16104.0,14000.0,486.0,0.0,0,2,0.0942,47542.0,61954.0,0.7673634089258332,20-30
360000.0,1,3,1,51,-1,-1,-1,-1,-1,-1,3019.0,2438.0,1008.0,1250.0,0.0,860.0,2444.0,1008.0,1250.0,0.0,860.0,0.0,0,0,0.008386111111111112,5562.0,8575.0,0.648554104477612,50+
60000.0,2,2,1,38,1,2,2,2,0,0,22212.0,21568.0,24209.0,23524.0,24491.0,25033.0,0.0,3000.0,0.0,1500.0,1100.0,1000.0,0,4,0.3702,6600.0,141037.0,0.04679589897758051,30-40
230000.0,2,2,2,25,-1,-1,0,0,0,0,2045.0,44711.0,45742.0,38502.0,30581.0,32738.0,44711.0,4000.0,4000.0,3000.0,3000.0,2000.0,0,0,0.008891304347826087,60711.0,194319.0,0.31242795389048994,20-30
260000.0,1,3,1,39,0,0,-1,-1,-1,2,3518.0,0.0,2551.0,-139.0,2311.0,47.0,0.0,2551.0,0.0,2450.0,0.0,5800.0,0,1,0.013530769230769232,10801.0,8288.0,1.3030522379056582,30-40
210000.0,2,2,2,34,-1,-1,-1,-1,-1,-1,8547.0,2987.0,4571.0,3265.0,8623.0,5907.0,2996.0,4584.0,3274.0,8648.0,5924.0,15748.0,0,0,0.0407,41174.0,33900.0,1.214536444352674,30-40
200000.0,2,1,2,42,-1,-1,-1,-1,-1,-2,4359.0,3814.0,4604.0,3350.0,0.0,0.0,3841.0,4644.0,3350.0,0.0,0.0,5706.0,0,0,0.021795,17541.0,16127.0,1.0876116071428572,40-50
20000.0,1,2,1,37,0,0,0,0,0,-2,16436.0,17584.0,18166.0,8190.0,8190.0,0.0,1418.0,1000.0,3144.0,0.0,0.0,0.0,0,0,0.8218,5562.0,68566.0,0.08111773885396766,30-40
30000.0,1,3,2,53,2,0,0,0,0,0,28033.0,28675.0,28997.0,29214.0,28933.0,29134.0,1788.0,1500.0,1173.0,1100.0,1100.0,1000.0,0,1,0.9344333333333333,7661.0,172986.0,0.04428656488637875,50+
180000.0,2,1,2,32,2,2,2,2,2,2,73618.0,76990.0,78181.0,82645.0,84739.0,83282.0,4500.0,3000.0,5700.0,3500.0,0.0,3200.0,1,6,0.4089888888888889,19900.0,479455.0,0.041505372755789895,30-40
50000.0,1,2,1,28,2,0,0,0,0,0,42435.0,44030.0,43979.0,31508.0,16519.0,19231.0,3000.0,2000.0,2000.0,2000.0,3000.0,1000.0,1,1,0.8487,13000.0,197702.0,0.06575519845424703,20-30
200000.0,1,3,1,43,0,0,0,0,0,0,146206.0,150404.0,154977.0,157166.0,160870.0,164101.0,5404.0,5854.0,5000.0,5000.0,4600.0,5000.0,0,0,0.73103,30858.0,933724.0,0.03304827438485636,40-50
140000.0,2,1,2,27,0,0,0,0,0,0,16437.0,18848.0,21209.0,25503.0,27918.0,37186.0,3000.0,3000.0,5000.0,3000.0,10000.0,4000.0,0,0,0.11740714285714286,28000.0,147101.0,0.19034411496784545,20-30
250000.0,2,1,2,42,-1,-1,-1,-1,-1,0,4673.0,16014.0,4063.0,5589.0,15895.0,9948.0,17381.0,4063.0,6018.0,15895.0,1000.0,5928.0,0,0,0.018692,50285.0,56182.0,0.8950216257586815,40-50
200000.0,1,1,1,43,0,0,-1,0,0,0,202225.0,-4359.0,190829.0,96686.0,100131.0,102467.0,1029.0,200000.0,10000.0,5000.0,4000.0,4000.0,0,0,1.011125,224029.0,687979.0,0.3256330125875752,40-50
80000.0,2,1,2,30,0,0,0,0,0,0,44999.0,45843.0,46879.0,47799.0,48876.0,49909.0,2100.0,2100.0,2000.0,2000.0,2000.0,4500.0,0,0,0.5624875,14700.0,284305.0,0.051704853221528915,20-30
60000.0,2,3,1,48,0,0,0,0,0,0,62652.0,57562.0,51278.0,46685.0,31584.0,26482.0,2300.0,2200.0,1900.0,1191.0,1219.0,7971.0,0,0,1.0442,16781.0,276243.0,0.06074702074977194,40-50
360000.0,2,1,2,29,-1,2,-1,-1,0,-1,780.0,390.0,390.0,540.0,540.0,390.0,0.0,390.0,540.0,390.0,390.0,390.0,0,1,0.0021666666666666666,2100.0,3030.0,0.6928406466512702,20-30
50000.0,1,1,2,23,-1,-1,-1,-2,-2,-2,3063.0,3625.0,0.0,0.0,0.0,0.0,3625.0,0.0,0.0,0.0,0.0,0.0,1,0,0.06126,3625.0,6688.0,0.5419345193601435,20-30
240000.0,2,3,2,36,1,-2,-2,-2,-1,-1,-28.0,-28.0,-28.0,-28.0,1522.0,6820.0,0.0,0.0,0.0,1550.0,6900.0,4100.0,0,1,-0.00011666666666666667,12550.0,8230.0,1.524723605880209,30-40
330000.0,2,2,2,30,-1,-1,-1,-1,-1,-1,13204.0,12500.0,865.0,15387.0,5945.0,896.0,12500.0,865.0,15500.0,6000.0,896.0,0.0,1,0,0.040012121212121214,35761.0,48797.0,0.7328374113693185,20-30
50000.0,2,2,2,25,1,2,2,2,2,2,13750.0,15224.0,14687.0,16135.0,15737.0,17316.0,2000.0,0.0,2000.0,0.0,2000.0,0.0,1,6,0.275,6000.0,92849.0,0.06462035541195477,20-30
110000.0,1,3,2,33,1,2,0,0,0,-2,7128.0,1852.0,2625.0,2625.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1,2,0.0648,1000.0,14230.0,0.07026913077085237,30-40
30000.0,1,3,2,29,1,-2,-2,-2,-2,-1,0.0,0.0,0.0,0.0,0.0,7035.0,0.0,0.0,0.0,0.0,7035.0,0.0,1,1,0.0,7035.0,7035.0,0.9998578737919273,20-30
20000.0,1,2,1,36,1,2,2,0,0,0,5566.0,6527.0,6274.0,6470.0,7366.0,8044.0,1200.0,0.0,300.0,1000.0,800.0,0.0,1,3,0.2783,3300.0,40247.0,0.08199165175909362,30-40
20000.0,1,1,2,43,0,0,2,-1,-1,0,13361.0,18302.0,13348.0,512.0,18141.0,11575.0,6020.0,141.0,1048.0,23261.0,134.0,0.0,1,1,0.66805,30604.0,75239.0,0.40675172780435936,40-50
160000.0,1,1,2,31,0,0,0,0,0,0,136809.0,77080.0,160336.0,92820.0,91449.0,89559.0,6000.0,5000.0,15000.0,5000.0,7000.0,10000.0,0,0,0.85505625,48000.0,648053.0,0.07406790174892833,30-40
80000.0,1,2,2,24,0,0,0,0,0,0,79047.0,81120.0,69986.0,46965.0,46518.0,47330.0,3837.0,2800.0,2008.0,1700.0,2000.0,1800.0,0,0,0.9880875,14145.0,370966.0,0.03813007626015252,20-30
180000.0,2,1,1,47,-1,-1,-1,-1,-1,-1,8059.0,11622.0,16379.0,9795.0,8414.0,6557.0,11680.0,16466.0,9844.0,8456.0,6589.0,5823.0,0,0,0.04477222222222222,58858.0,60826.0,0.9676295066335673,40-50
80000.0,1,2,2,27,-1,-1,-1,-1,2,-1,390.0,390.0,390.0,1080.0,540.0,390.0,390.0,390.0,1080.0,0.0,390.0,390.0,0,1,0.004875,2640.0,3180.0,0.8299276956931783,20-30
150000.0,1,1,2,30,0,-1,-1,-1,-1,-2,4785.0,2087.0,1200.0,4100.0,0.0,0.0,2087.0,1212.0,4100.0,0.0,0.0,0.0,0,0,0.0319,7399.0,12172.0,0.6078205865439908,20-30
130000.0,1,1,2,29,0,0,0,0,0,0,81907.0,83620.0,85327.0,87021.0,88843.0,90618.0,3034.0,3096.0,3112.0,3222.0,3250.0,3357.0,1,0,0.6300538461538462,19071.0,517336.0,0.036863785114925086,20-30
240000.0,1,3,2,32,-1,-1,-1,-1,-1,-1,4717.0,11980.0,0.0,473.0,11483.0,11886.0,11980.0,0.0,473.0,11483.0,11886.0,690.0,0,0,0.019654166666666667,36512.0,40539.0,0.9006413418845585,30-40
400000.0,2,1,2,28,-1,0,-1,0,0,0,1416.0,1548.0,22085.0,21021.0,19761.0,12613.0,1052.0,22085.0,420.0,56.0,687.0,800.0,0,0,0.00354,25100.0,78444.0,0.31996940531582635,20-30
500000.0,1,2,2,32,-1,-1,-1,-1,0,-1,10339.0,6405.0,-4617.0,16879.0,5195.0,290.0,6405.0,99.0,22480.0,0.0,580.0,36753.0,0,0,0.020678,66317.0,34491.0,1.9226777223704048,30-40
20000.0,1,1,2,22,0,0,2,0,0,0,18523.0,17889.0,16473.0,19004.0,19254.0,16287.0,3500.0,0.0,3000.0,574.0,539.0,342.0,1,1,0.92615,7955.0,107430.0,0.0740475281808789,20-30
240000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,446.0,2852.0,-348.0,152.0,272.0,5291.0,2852.0,0.0,500.0,500.0,5291.0,1000.0,0,0,0.0018583333333333334,10143.0,8665.0,1.1704361873990308,30-40
110000.0,2,2,1,26,2,2,2,2,2,2,85814.0,91999.0,91803.0,94376.0,96409.0,98072.0,8500.0,2200.0,5000.0,3700.0,3400.0,4000.0,1,6,0.7801272727272728,26800.0,558473.0,0.04798790991165211,20-30
80000.0,2,2,2,26,0,0,0,0,0,0,56373.0,57301.0,58017.0,56556.0,57890.0,58657.0,2129.0,2014.0,1985.0,3000.0,3001.0,2266.0,0,0,0.7046625,14395.0,344794.0,0.041749445322582984,20-30
50000.0,1,3,1,58,-2,-2,-2,-2,-2,-2,4025.0,5318.0,4151.0,4186.0,3545.0,2659.0,5318.0,4151.0,4186.0,3545.0,2860.0,2702.0,0,0,0.0805,22762.0,23884.0,0.9529830437513084,50+
330000.0,1,1,1,37,-1,-1,-1,-1,-2,-2,8447.0,-1.0,176.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0,0.0,0.0,0,0,0.025596969696969698,177.0,8622.0,0.02052649889829526,30-40
200000.0,1,3,1,40,0,0,0,0,0,0,187431.0,192558.0,196537.0,76167.0,76810.0,72039.0,8124.0,8339.0,5004.0,2961.0,2579.0,2761.0,0,0,0.937155,29768.0,801542.0,0.037138369370077466,30-40
230000.0,2,5,1,32,-1,-1,-1,-1,-2,-2,11000.0,0.0,8100.0,-2900.0,-2900.0,-2900.0,0.0,8100.0,0.0,0.0,0.0,110256.0,0,0,0.04782608695652174,118356.0,10400.0,11.379290452841072,30-40
140000.0,2,2,2,26,0,0,2,0,0,-1,28282.0,148806.0,139462.0,125046.0,46364.0,83460.0,125000.0,6.0,4578.0,1427.0,87179.0,26291.0,1,1,0.2020142857142857,244481.0,571420.0,0.4278474189783015,20-30
360000.0,1,2,1,34,1,-2,-2,-2,-2,-2,-62.0,-31.0,-31.0,-31.0,-31.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,-0.0001722222222222222,0.0,-217.0,-0.0,30-40
70000.0,1,3,1,46,2,2,2,2,2,2,29258.0,31137.0,32855.0,33316.0,34137.0,33439.0,2352.0,2531.0,1300.0,1500.0,0.0,1400.0,1,6,0.41797142857142855,9083.0,194142.0,0.04678510170338359,40-50
360000.0,2,2,1,40,1,-2,-1,0,-1,-1,-242.0,-3748.0,5512.0,4102.0,1756.0,4400.0,649.0,10000.0,0.0,1756.0,4400.0,0.0,0,1,-0.0006722222222222223,16805.0,11780.0,1.4264493676258383,30-40
260000.0,2,1,2,27,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,20-30
80000.0,2,3,3,29,-1,0,0,0,0,0,76121.0,70109.0,58186.0,56234.0,53229.0,45519.0,2456.0,2053.0,1812.0,1819.0,1686.0,1224.0,0,0,0.9515125,11050.0,359398.0,0.030745772804042303,20-30
180000.0,2,2,2,48,-1,-1,-1,-1,-1,-1,10000.0,10000.0,10000.0,10000.0,20000.0,10338.0,10000.0,10000.0,10000.0,20000.0,10338.0,20894.0,0,0,0.05555555555555555,81232.0,70338.0,1.1548643000326988,40-50
190000.0,2,1,2,30,-1,-1,-1,0,-1,-1,6544.0,18191.0,18205.0,14442.0,31465.0,2589.0,19699.0,18295.0,9900.0,31465.0,2589.0,22041.0,0,0,0.03444210526315789,103989.0,91436.0,1.1372748449752288,20-30
190000.0,1,1,1,50,2,2,2,2,2,2,69518.0,71443.0,72413.0,73366.0,74830.0,76237.0,3500.0,2600.0,2600.0,2650.0,2650.0,3000.0,1,6,0.3658842105263158,17000.0,437807.0,0.03882980667324489,40-50
